1742464855.81,978.95,16.04,38.086456298828125,411.9392885952663
1742464856.92,978.94,16.01,38.361114501953125,411.9822169827438
1742464858.04,978.91,16.0,38.429779052734375,412.22495126399434
1742464859.16,978.95,15.96,38.414520263671875,411.825331877926
1742464860.41,978.81,15.95,38.368743896484375,413.01017310369883
1742464861.53,978.88,15.93,38.315338134765625,412.3820821832925
1742464862.65,978.94,15.91,38.246673583984375,411.83974146158505
1742464864.01,978.85,15.91,38.124603271484375,412.6104661253213
1742464865.13,978.83,15.91,38.124603271484375,412.7817460652453
1742464866.24,978.65,15.87,38.124603271484375,414.26605916466684
1742464867.35,978.28,15.85,38.284820556640625,417.40639651835926
1742464868.57,977.66,15.82,38.078826904296875,422.6749154561317
1742464869.70,977.02,15.76,37.979644775390625,428.072074784541
1742464870.81,976.26,15.64,37.796539306640625,434.40868998236243
1742464872.58,975.98,15.25,37.773651123046875,436.2198783032361
1742464873.71,975.16,15.05,38.109344482421875,442.93795001364737
1742464874.83,974.69,14.88,38.460296630859375,446.700447712174
1742464876.73,973.64,14.69,42.809051513671875,455.3948048212358
1742464877.85,972.69,14.69,43.533843994140625,463.5344981964445
1742464878.96,972.24,14.74,41.183990478515625,467.47357902655295
1742464880.76,971.57,14.47,39.864105224609375,472.77741405480566
1742464881.89,970.38,14.18,40.047210693359375,482.4972805865237
1742464883.00,969.84,14.03,39.940399169921875,486.87332539408794
1742464884.83,968.52,13.89,43.182891845703125,497.95196743390824
1742464885.95,967.9,13.99,42.015594482421875,503.44669707562105
1742464887.07,967.14,14.03,40.688079833984375,510.04432970206943
1742464888.99,966.34,13.86,38.010162353515625,516.6138735211262
1742464890.12,965.25,13.68,37.109893798828125,525.6537968888367
1742464891.25,964.54,13.59,37.285369873046875,531.5909854261988
1742464893.14,963.72,13.31,36.789459228515625,538.1170563557879
1742464894.28,962.75,13.29,36.095184326171875,546.4190902478327
1742464895.40,962.13,13.2,35.751861572265625,551.579761771125
1742464896.85,961.47,13.14,35.332244873046875,557.1424359838032
1742464897.98,960.64,13.05,34.546417236328125,564.110352904757
1742464899.11,959.76,13.0,34.103912353515625,571.5893061267341
1742464900.24,958.85,12.97,33.714813232421875,579.3703066520311
1742464901.72,958.18,13.0,33.150238037109375,585.208501769366
1742464902.84,957.54,12.95,32.516998291015625,590.62709276314
1742464903.97,957.07,12.94,31.601470947265625,594.6625817338618
1742464905.77,956.32,12.94,31.586212158203125,601.1384761673204
1742464906.90,954.91,12.82,34.439605712890625,613.0670411728372
1742464908.03,954.35,12.92,30.632537841796875,618.1248862508223
1742464909.51,953.43,12.87,30.350250244140625,625.9775741662064
1742464910.65,952.37,12.9,32.608551025390625,635.2240499487472
1742464911.77,951.4,13.08,33.882659912109375,644.0376306007932
1742464913.48,950.59,13.32,33.524078369140625,651.614872958441
1742464914.60,949.83,13.64,29.007476806640625,658.9573823663311
1742464915.73,949.16,13.62,29.327911376953125,664.7458918537226
1742464916.86,948.54,13.59,28.473419189453125,670.0778127310082
1742464918.12,947.89,13.58,27.939361572265625,675.7201401728912
1742464919.27,947.28,13.6,27.634185791015625,681.087544364655
1742464920.39,946.2,13.6,31.273406982421875,690.5138487208487
1742464922.14,945.04,13.89,30.670684814453125,701.3566960658532
1742464923.27,944.38,14.23,28.976959228515625,707.9706739664373
1742464924.39,943.86,14.32,25.665802001953125,712.752600190722
1742464925.84,942.94,14.2,26.009124755859375,720.5247487887436
1742464926.97,942.17,14.18,25.009674072265625,727.2329993537423
1742464928.09,941.1,14.13,27.977508544921875,736.5037863599863
1742464929.79,940.41,14.24,29.427093505859375,742.8526714825651
1742464930.91,939.44,14.63,27.603668212890625,752.4072308291567
1742464932.03,938.85,14.82,26.436370849609375,758.109293115142
1742464933.15,938.33,14.88,23.056549072265625,762.8581265367801
1742464934.53,937.43,14.73,23.140472412109375,770.4073256459061
1742464935.67,936.73,14.66,22.369903564453125,776.4033592657735
1742464936.80,936.0,14.62,21.370452880859375,782.7469090598299
1742464938.47,935.15,14.64,20.454925537109375,790.3189361781281
1742464939.59,934.33,14.59,19.203704833984375,797.4379106117387
1742464940.71,933.77,14.6,17.891448974609375,802.424270791069
1742464942.17,932.99,14.63,17.525238037109375,809.4193500786671
1742464943.28,932.28,14.65,18.593353271484375,815.771274248283
1742464944.41,931.19,14.78,20.020050048828125,825.8168747243301
1742464945.52,930.66,14.99,18.921417236328125,831.1313140734607
1742464946.72,930.12,15.12,18.784088134765625,836.3117406850188
1742464947.84,929.39,15.3,18.082183837890625,843.3378473746187
1742464948.96,929.28,15.4,14.374298095703125,844.6109546066224
1742464950.38,928.57,15.25,14.473480224609375,850.501082862685
1742464951.51,927.9,15.18,14.465850830078125,856.2694118865967
1742464952.63,927.35,15.13,14.336151123046875,861.0273393765117
1742464954.31,926.75,15.11,14.114898681640625,866.3223733948971
1742464955.44,925.89,15.04,14.168304443359375,873.7902010152483
1742464956.55,925.41,15.02,14.236968994140625,878.0172831460447
1742464957.66,924.84,15.0,14.221710205078125,883.0500016404807
1742464958.98,924.23,14.97,14.137786865234375,888.41141945743
1742464960.10,923.64,14.95,13.832611083984375,893.6267127745879
1742464961.20,923.07,14.93,13.458770751953125,898.6649984462631
1742464962.62,922.17,14.89,13.512176513671875,906.5974336203484
1742464963.74,921.4,14.9,13.527435302734375,913.527598708639
1742464964.86,920.39,14.88,17.509979248046875,922.5195540934935
1742464966.58,919.98,15.12,13.687652587890625,926.9695493307901
1742464967.69,918.92,15.06,13.878387451171875,936.2983207552774
1742464968.82,918.14,15.01,14.473480224609375,943.1468933325738
1742464969.93,917.32,14.97,14.610809326171875,950.3906964531748
1742464971.26,916.48,14.93,14.191192626953125,957.817834430726
1742464972.39,915.4,14.88,19.440216064453125,967.3769715880836
1742464973.51,914.52,15.16,18.074554443359375,976.2563437193851
1742464975.22,914.23,15.47,17.151397705078125,979.926464715479
1742464976.33,913.4,15.59,14.221710205078125,987.8405527745391
1742464977.46,912.72,15.51,14.717620849609375,993.7193048745246
1742464978.98,911.89,15.38,15.259307861328125,1000.7830312360484
1742464980.11,911.1,15.34,15.488189697265625,1007.7977074541883
1742464981.24,910.48,15.3,15.694183349609375,1013.2747881180027
1742464982.95,910.04,15.25,16.182464599609375,1017.0864613361275
1742464984.08,909.34,15.22,16.968292236328125,1023.3266749452818
1742464985.21,908.89,15.21,17.868560791015625,1027.3727158279087
1742464986.33,908.25,15.21,17.990631103515625,1033.1803743107328
1742464987.58,907.38,15.22,17.868560791015625,1041.1165799174753
1742464988.71,906.68,15.12,17.632049560546875,1047.1144176776052
1742464989.84,906.13,14.94,17.670196533203125,1051.456509177261
1742464991.57,905.1,14.73,18.211883544921875,1060.0458506386465
1742464992.68,903.96,14.55,18.799346923828125,1069.7415725945814
1742464993.80,903.56,14.51,19.356292724609375,1073.229414513281
1742464995.33,902.79,14.55,20.050567626953125,1080.3836970432346
1742464996.47,902.16,14.62,20.096343994140625,1086.3829606979687
1742464997.58,901.51,14.62,20.752471923828125,1092.304865884931
1742464999.30,900.74,14.61,21.484893798828125,1099.2863197617835
1742465000.42,899.82,14.4,23.010772705078125,1106.8711660947083
1742465001.55,899.04,14.22,25.002044677734375,1113.2900585363573
1742465002.68,898.23,14.07,26.993316650390625,1120.0956802692465
1742465003.93,897.33,13.93,29.045623779296875,1127.759515115798
1742465005.05,896.6,13.83,30.647796630859375,1134.028318160052
1742465006.17,896.01,13.81,32.166046142578125,1139.3361869064518
1742465007.94,895.12,13.87,38.910430908203125,1147.7075484497857
1742465009.06,893.87,14.36,38.521331787109375,1161.1204453613245
1742465010.17,893.76,14.64,38.040679931640625,1163.260750188217
1742465011.66,892.73,14.88,37.354034423828125,1173.6963336038975
1742465012.79,892.53,14.97,34.111541748046875,1175.902634921165
1742465013.92,891.91,14.87,33.905548095703125,1181.1972816234493
1742465015.60,891.15,14.8,33.691925048828125,1187.9033854799636
1742465016.72,890.04,14.73,33.081573486328125,1197.8345303121155
1742465017.85,889.36,14.71,34.973663330078125,1204.0168291314421
1742465018.97,888.58,14.76,35.614532470703125,1211.41890510675
1742465020.28,887.54,14.97,36.270660400390625,1221.9080573903136
1742465021.39,887.27,15.24,31.349700927734375,1225.550696060878
1742465022.51,886.47,15.21,30.556243896484375,1232.8262799478482
1742465024.23,885.67,15.05,29.831451416015625,1239.5466053725306
1742465025.35,884.72,14.96,28.244537353515625,1247.956499070263
1742465026.47,884.23,14.93,27.397674560546875,1252.3664621805199
1742465027.94,883.58,14.84,27.351898193359375,1257.9987966683636
1742465029.08,882.98,14.84,27.321380615234375,1263.5622194388177
1742465030.20,882.51,14.83,27.031463623046875,1267.8783458573253
1742465031.32,881.91,14.79,26.344818115234375,1273.2701585133432
1742465032.55,881.12,14.7,28.702301025390625,1280.2056592689037
1742465033.67,880.57,14.88,29.106658935546875,1286.1181313590596
1742465034.80,879.73,15.08,29.724639892578125,1294.8288984865487
1742465036.16,878.63,15.3,29.404205322265625,1306.0716749100513
1742465037.28,878.38,15.45,25.520843505859375,1309.084080861051
1742465038.41,877.78,15.3,25.970977783203125,1314.0026984308538
1742465039.80,877.46,15.05,26.100677490234375,1315.8486697680516
1742465040.92,876.77,14.81,27.184051513671875,1321.1865450376158
1742465042.04,876.24,14.82,27.344268798828125,1326.1771751146382
1742465043.16,875.64,14.71,27.779144287109375,1331.2692097693903
1742465044.64,875.06,14.38,29.297393798828125,1335.1517941108877
1742465045.77,874.12,13.99,30.624908447265625,1342.1009774326733
1742465046.89,873.42,13.8,31.235260009765625,1347.73706946154
1742465048.40,872.44,13.86,32.700103759765625,1357.1617242405096
1742465049.52,871.73,13.93,32.303375244140625,1364.1234415148406
1742465050.64,870.76,14.01,36.537689208984375,1373.572039730787
1742465052.35,869.96,14.28,35.919708251953125,1382.3558684183004
1742465053.47,869.3,14.38,33.867401123046875,1389.0243368392182
1742465054.58,868.56,14.27,34.554046630859375,1395.4323445935884
1742465055.69,867.82,14.23,34.851593017578125,1402.1813711357572
1742465057.01,867.19,14.16,35.835784912109375,1407.7532925346418
1742465058.13,866.76,14.11,36.285919189453125,1411.5457732397529
1742465059.25,866.1,14.11,36.644500732421875,1417.7459754173733
1742465060.63,865.26,14.06,36.659759521484375,1425.394532424749
1742465061.75,864.57,14.03,38.445037841796875,1431.7350594410286
1742465062.88,863.53,14.13,40.909332275390625,1442.0260921670078
1742465063.99,862.12,14.38,40.672821044921875,1456.5841638274646
1742465065.20,862.25,14.62,39.970916748046875,1456.571672789088
1742465066.32,861.66,14.76,39.520782470703125,1462.8587825589198
1742465067.42,853.72,14.66,39.940399169921875,1537.700254162
1742465068.84,860.24,14.63,36.835235595703125,1475.6310728463143
1742465069.96,859.87,14.55,36.575836181640625,1478.722936283073
1742465071.08,859.29,14.53,36.446136474609375,1484.1119527943904
1742465072.20,858.73,14.53,37.003082275390625,1489.4172414498928
1742465073.36,858.06,14.44,36.995452880859375,1495.3003750108053
1742465074.47,857.44,14.4,36.621612548828125,1500.970438968068
1742465075.60,856.8,14.35,36.316436767578125,1506.7796562352075
1742465077.00,856.35,14.27,36.171478271484375,1510.62950542644
1742465078.12,855.92,14.27,35.828155517578125,1514.7105910152677
1742465079.25,855.41,14.29,35.149139404296875,1519.6588385727443
1742465080.38,854.84,14.27,34.370941162109375,1524.9680855946194
1742465081.56,854.2,14.22,33.798736572265625,1530.785209635403
1742465082.69,853.67,14.17,33.554595947265625,1535.557778219582
1742465083.82,853.06,14.11,33.386749267578125,1541.0385411269383
1742465085.23,852.37,14.03,32.494110107421875,1547.173864606049
1742465086.38,851.69,14.02,32.082122802734375,1553.5933305631577
1742465087.50,851.2,13.99,31.151336669921875,1558.0977505976673
1742465088.93,850.23,13.93,34.454864501953125,1567.0148636338604
1742465090.04,849.57,14.17,34.416717529296875,1574.6238781094858
1742465091.16,848.35,14.39,33.821624755859375,1587.492501543112
1742465092.28,848.45,14.57,32.463592529296875,1587.5291834628058
1742465093.73,847.71,14.64,29.251617431640625,1595.001756964327
1742465094.85,846.97,14.52,29.106658935546875,1601.425082018009
